game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401752875,2025,8,regular,Iowa,Penn State,home,canon,rush_yards,245,243.0,-2.0,2.0,no_play_penalty
401752875,2025,8,regular,Iowa,Penn State,home,canon,third_down_attempts,10,9,-1,1,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,total_plays,74,69,-5,5,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,total_yards,266,277.0,11.0,11.0,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,pass_attempts,28,26,-2,2,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,net_pass_yards,93,97.0,4.0,4.0,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,rush_attempts,46,43,-3,3,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,rush_yards,173,180.0,7.0,7.0,no_play_penalty
401752875,2025,8,regular,Penn State,Iowa,away,canon,third_down_attempts,16,13,-3,3,no_play_penalty
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,total_plays,64,61,-3,3,duplicate_plays
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,total_yards,212,213.0,1.0,1.0,duplicate_plays
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,pass_attempts,34,32,-2,2,duplicate_plays
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,net_pass_yards,136,142.0,6.0,6.0,duplicate_plays
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,rush_attempts,30,29,-1,1,duplicate_plays
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,rush_yards,76,71.0,-5.0,5.0,duplicate_plays
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,turnovers,3,2,-1,1,no_play_penalty
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,interceptions,3,2,-1,1,no_play_penalty
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,third_down_attempts,15,14,-1,1,no_play_penalty
401754568,2025,8,regular,Syracuse,Pittsburgh,home,canon,fourth_down_attempts,3,4,1,1,no_play_penalty
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,total_plays,67,63,-4,4,sack_accounting
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,total_yards,260,236.0,-24.0,24.0,sack_accounting
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,pass_attempts,24,21,-3,3,sack_accounting
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,completions,13,11,-2,2,no_play_penalty
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,net_pass_yards,143,124.0,-19.0,19.0,sack_accounting
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,rush_attempts,43,42,-1,1,sack_accounting
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,rush_yards,117,112.0,-5.0,5.0,sack_accounting
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,turnovers,1,0,-1,1,no_play_penalty
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,interceptions,1,0,-1,1,no_play_penalty
401754568,2025,8,regular,Pittsburgh,Syracuse,away,canon,third_down_attempts,15,13,-2,2,no_play_penalty
401752738,2025,8,regular,Alabama,Tennessee,home,canon,total_plays,61,60,-1,1,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Alabama,Tennessee,home,canon,total_yards,373,384.0,11.0,11.0,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Alabama,Tennessee,home,canon,rush_attempts,32,31,-1,1,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Alabama,Tennessee,home,canon,rush_yards,120,131.0,11.0,11.0,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Alabama,Tennessee,home,canon,third_down_attempts,11,10,-1,1,no_play_penalty
401752738,2025,8,regular,Tennessee,Alabama,away,canon,total_yards,410,426.0,16.0,16.0,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Tennessee,Alabama,away,canon,pass_attempts,44,43,-1,1,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Tennessee,Alabama,away,canon,rush_attempts,33,34,1,1,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Tennessee,Alabama,away,canon,rush_yards,142,158.0,16.0,16.0,fumble_or_safety_swallows_scrimmage_type
401752738,2025,8,regular,Tennessee,Alabama,away,canon,third_down_attempts,13,14,1,1,no_play_penalty
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,total_plays,88,85,-3,3,fumble_or_safety_swallows_scrimmage_type
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,total_yards,312,327.0,15.0,15.0,fumble_or_safety_swallows_scrimmage_type
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,pass_attempts,58,56,-2,2,fumble_or_safety_swallows_scrimmage_type
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,net_pass_yards,289,297.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,rush_attempts,30,29,-1,1,fumble_or_safety_swallows_scrimmage_type
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,rush_yards,23,30.0,7.0,7.0,fumble_or_safety_swallows_scrimmage_type
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,turnovers,1,0,-1,1,no_play_penalty
401762490,2025,8,regular,Florida Atlantic,South Florida,away,canon,interceptions,1,0,-1,1,no_play_penalty
401752871,2025,8,regular,Notre Dame,USC,home,canon,third_down_attempts,11,10,-1,1,no_play_penalty
401752871,2025,8,regular,Notre Dame,USC,home,canon,fourth_down_attempts,2,3,1,1,no_play_penalty
401752871,2025,8,regular,USC,Notre Dame,away,canon,total_plays,71,65,-6,6,sack_accounting
401752871,2025,8,regular,USC,Notre Dame,away,canon,total_yards,396,416.0,20.0,20.0,sack_accounting
401752871,2025,8,regular,USC,Notre Dame,away,canon,pass_attempts,42,38,-4,4,sack_accounting
401752871,2025,8,regular,USC,Notre Dame,away,canon,rush_attempts,29,27,-2,2,sack_accounting
401752871,2025,8,regular,USC,Notre Dame,away,canon,rush_yards,68,88.0,20.0,20.0,sack_accounting
401752871,2025,8,regular,USC,Notre Dame,away,canon,third_down_attempts,14,12,-2,2,no_play_penalty
401752740,2025,8,regular,Auburn,Missouri,home,canon,total_plays,71,70,-1,1,sack_accounting
401752740,2025,8,regular,Auburn,Missouri,home,canon,total_yards,357,387.0,30.0,30.0,sack_accounting
401752740,2025,8,regular,Auburn,Missouri,home,canon,pass_attempts,30,29,-1,1,sack_accounting
401752740,2025,8,regular,Auburn,Missouri,home,canon,completions,18,17,-1,1,no_play_penalty
401752740,2025,8,regular,Auburn,Missouri,home,canon,net_pass_yards,207,222.0,15.0,15.0,sack_accounting
401752740,2025,8,regular,Auburn,Missouri,home,canon,rush_yards,150,165.0,15.0,15.0,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,total_plays,84,82,-2,2,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,total_yards,343,355.0,12.0,12.0,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,pass_attempts,40,39,-1,1,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,completions,23,25,2,2,no_play_penalty
401752740,2025,8,regular,Missouri,Auburn,away,canon,net_pass_yards,252,265.0,13.0,13.0,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,rush_attempts,44,43,-1,1,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,rush_yards,91,90.0,-1.0,1.0,sack_accounting
401752740,2025,8,regular,Missouri,Auburn,away,canon,turnovers,2,0,-2,2,no_play_penalty
401752740,2025,8,regular,Missouri,Auburn,away,canon,interceptions,2,0,-2,2,no_play_penalty
401752740,2025,8,regular,Missouri,Auburn,away,canon,third_down_attempts,17,14,-3,3,no_play_penalty
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,total_plays,67,68,1,1,sack_accounting
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,total_yards,377,402.0,25.0,25.0,sack_accounting
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,pass_attempts,19,21,2,2,sack_accounting
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,completions,11,12,1,1,accepted_or_declined_penalty
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,net_pass_yards,149,155.0,6.0,6.0,sack_accounting
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,rush_attempts,48,47,-1,1,sack_accounting
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,rush_yards,228,247.0,19.0,19.0,sack_accounting
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,fourth_down_attempts,3,5,2,2,accepted_or_declined_penalty
401756926,2025,8,regular,Oklahoma State,Cincinnati,home,canon,fourth_down_conversions,1,2,1,1,accepted_or_declined_penalty
401756926,2025,8,regular,Cincinnati,Oklahoma State,away,canon,total_plays,60,63,3,3,sack_accounting
401756926,2025,8,regular,Cincinnati,Oklahoma State,away,canon,total_yards,427,467.0,40.0,40.0,sack_accounting
401756926,2025,8,regular,Cincinnati,Oklahoma State,away,canon,pass_attempts,29,32,3,3,sack_accounting
401756926,2025,8,regular,Cincinnati,Oklahoma State,away,canon,net_pass_yards,270,310.0,40.0,40.0,sack_accounting
401756924,2025,8,regular,BYU,Utah,home,canon,total_plays,66,67,1,1,duplicate_plays
401756924,2025,8,regular,BYU,Utah,home,canon,total_yards,368,378.0,10.0,10.0,duplicate_plays
401756924,2025,8,regular,BYU,Utah,home,canon,pass_attempts,24,25,1,1,duplicate_plays
401756924,2025,8,regular,BYU,Utah,home,canon,net_pass_yards,166,176.0,10.0,10.0,duplicate_plays
401756924,2025,8,regular,BYU,Utah,home,canon,fourth_down_attempts,3,4,1,1,kneel_accounting
401756924,2025,8,regular,Utah,BYU,away,canon,total_plays,73,71,-2,2,fumble_or_safety_swallows_scrimmage_type
401756924,2025,8,regular,Utah,BYU,away,canon,total_yards,470,494.0,24.0,24.0,fumble_or_safety_swallows_scrimmage_type
401756924,2025,8,regular,Utah,BYU,away,canon,pass_attempts,36,35,-1,1,fumble_or_safety_swallows_scrimmage_type
401756924,2025,8,regular,Utah,BYU,away,canon,net_pass_yards,244,258.0,14.0,14.0,fumble_or_safety_swallows_scrimmage_type
401756924,2025,8,regular,Utah,BYU,away,canon,rush_attempts,37,36,-1,1,fumble_or_safety_swallows_scrimmage_type
401756924,2025,8,regular,Utah,BYU,away,canon,rush_yards,226,236.0,10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401756924,2025,8,regular,Utah,BYU,away,canon,turnovers,2,1,-1,1,kneel_accounting
401756924,2025,8,regular,Utah,BYU,away,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401756924,2025,8,regular,Utah,BYU,away,canon,third_down_attempts,12,11,-1,1,kneel_accounting
401756924,2025,8,regular,Utah,BYU,away,canon,third_down_conversions,5,4,-1,1,kneel_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,total_plays,64,63,-1,1,sack_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,total_yards,348,378.0,30.0,30.0,sack_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,pass_attempts,22,23,1,1,sack_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,net_pass_yards,138,164.0,26.0,26.0,sack_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,rush_attempts,42,40,-2,2,sack_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,rush_yards,210,214.0,4.0,4.0,sack_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,turnovers,2,0,-2,2,kneel_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,fumbles_lost,2,0,-2,2,kneel_accounting
401760395,2025,8,regular,New Mexico,Nevada,home,canon,third_down_attempts,13,12,-1,1,kneel_accounting
401760395,2025,8,regular,Nevada,New Mexico,away,canon,total_yards,257,261.0,4.0,4.0,sack_accounting
401760395,2025,8,regular,Nevada,New Mexico,away,canon,net_pass_yards,202,206.0,4.0,4.0,sack_accounting
401754567,2025,8,regular,Stanford,Florida State,home,canon,total_plays,67,65,-2,2,sack_accounting
401754567,2025,8,regular,Stanford,Florida State,home,canon,total_yards,293,287.0,-6.0,6.0,sack_accounting
401754567,2025,8,regular,Stanford,Florida State,home,canon,pass_attempts,25,24,-1,1,sack_accounting
401754567,2025,8,regular,Stanford,Florida State,home,canon,rush_attempts,42,41,-1,1,sack_accounting
401754567,2025,8,regular,Stanford,Florida State,home,canon,rush_yards,132,126.0,-6.0,6.0,sack_accounting
401754567,2025,8,regular,Stanford,Florida State,home,canon,third_down_attempts,16,15,-1,1,no_play_penalty
401754567,2025,8,regular,Florida State,Stanford,away,canon,total_plays,78,77,-1,1,sack_accounting
401754567,2025,8,regular,Florida State,Stanford,away,canon,total_yards,444,447.0,3.0,3.0,sack_accounting
401754567,2025,8,regular,Florida State,Stanford,away,canon,rush_attempts,43,42,-1,1,sack_accounting
401754567,2025,8,regular,Florida State,Stanford,away,canon,rush_yards,133,136.0,3.0,3.0,sack_accounting
401762868,2025,14,regular,Bowling Green,Massachusetts,away,canon,total_plays,57,56,-1,1,fumble_or_safety_swallows_scrimmage_type
401762868,2025,14,regular,Bowling Green,Massachusetts,away,canon,total_yards,406,396.0,-10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401762868,2025,14,regular,Bowling Green,Massachusetts,away,canon,pass_attempts,9,8,-1,1,fumble_or_safety_swallows_scrimmage_type
401762868,2025,14,regular,Bowling Green,Massachusetts,away,canon,completions,7,6,-1,1,kneel_accounting
401762868,2025,14,regular,Bowling Green,Massachusetts,away,canon,net_pass_yards,128,118.0,-10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,total_plays,64,62,-2,2,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,total_yards,461,494.0,33.0,33.0,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,pass_attempts,41,39,-2,2,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,rush_yards,134,167.0,33.0,33.0,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,turnovers,5,2,-3,3,kneel_accounting
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,interceptions,3,1,-2,2,kneel_accounting
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,fumbles_lost,2,1,-1,1,kneel_accounting
401762869,2025,14,regular,Eastern Michigan,Western Michigan,home,canon,third_down_attempts,12,9,-3,3,kneel_accounting
401762869,2025,14,regular,Western Michigan,Eastern Michigan,away,canon,total_plays,64,63,-1,1,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Western Michigan,Eastern Michigan,away,canon,total_yards,378,368.0,-10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Western Michigan,Eastern Michigan,away,canon,pass_attempts,15,14,-1,1,fumble_or_safety_swallows_scrimmage_type
401762869,2025,14,regular,Western Michigan,Eastern Michigan,away,canon,completions,7,6,-1,1,kneel_accounting
401762869,2025,14,regular,Western Michigan,Eastern Michigan,away,canon,net_pass_yards,100,90.0,-10.0,10.0,fumble_or_safety_swallows_scrimmage_type
401762516,2025,14,regular,Navy,Memphis,away,canon,turnovers,1,0,-1,1,kneel_accounting
401762516,2025,14,regular,Navy,Memphis,away,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401762516,2025,14,regular,Navy,Memphis,away,canon,third_down_attempts,15,13,-2,2,kneel_accounting
401762871,2025,14,regular,Northern Illinois,Kent State,home,canon,turnovers,1,2,1,1,kneel_accounting
401762871,2025,14,regular,Northern Illinois,Kent State,home,canon,fumbles_lost,1,2,1,1,kneel_accounting
401762871,2025,14,regular,Kent State,Northern Illinois,away,canon,total_yards,438,472.0,34.0,34.0,fumble_or_safety_swallows_scrimmage_type
401762871,2025,14,regular,Kent State,Northern Illinois,away,canon,net_pass_yards,207,241.0,34.0,34.0,fumble_or_safety_swallows_scrimmage_type
401762871,2025,14,regular,Kent State,Northern Illinois,away,canon,turnovers,2,1,-1,1,kneel_accounting
401762871,2025,14,regular,Kent State,Northern Illinois,away,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401762871,2025,14,regular,Kent State,Northern Illinois,away,canon,third_down_attempts,9,8,-1,1,kneel_accounting
401762870,2025,14,regular,Buffalo,Ohio,home,canon,total_plays,60,59,-1,1,fumble_or_safety_swallows_scrimmage_type
401762870,2025,14,regular,Buffalo,Ohio,home,canon,pass_attempts,28,27,-1,1,fumble_or_safety_swallows_scrimmage_type
401762870,2025,14,regular,Buffalo,Ohio,home,canon,third_down_attempts,12,11,-1,1,spike_accounting
401762870,2025,14,regular,Ohio,Buffalo,away,canon,total_yards,506,504.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401762870,2025,14,regular,Ohio,Buffalo,away,canon,net_pass_yards,147,143.0,-4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401762870,2025,14,regular,Ohio,Buffalo,away,canon,rush_yards,359,361.0,2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401762870,2025,14,regular,Ohio,Buffalo,away,canon,turnovers,3,2,-1,1,spike_accounting
401762870,2025,14,regular,Ohio,Buffalo,away,canon,fumbles_lost,2,1,-1,1,spike_accounting
401762870,2025,14,regular,Ohio,Buffalo,away,canon,third_down_attempts,17,15,-2,2,spike_accounting
401756964,2025,14,regular,Kansas,Utah,home,canon,total_plays,78,76,-2,2,fumble_or_safety_swallows_scrimmage_type
401756964,2025,14,regular,Kansas,Utah,home,canon,total_yards,477,481.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401756964,2025,14,regular,Kansas,Utah,home,canon,pass_attempts,27,25,-2,2,fumble_or_safety_swallows_scrimmage_type
401756964,2025,14,regular,Kansas,Utah,home,canon,rush_yards,290,294.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401756964,2025,14,regular,Kansas,Utah,home,canon,turnovers,3,4,1,1,kneel_accounting
401756964,2025,14,regular,Kansas,Utah,home,canon,fumbles_lost,0,1,1,1,kneel_accounting
401756964,2025,14,regular,Kansas,Utah,home,canon,third_down_attempts,15,13,-2,2,kneel_accounting
401756964,2025,14,regular,Utah,Kansas,away,canon,turnovers,1,0,-1,1,kneel_accounting
401756964,2025,14,regular,Utah,Kansas,away,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401756964,2025,14,regular,Utah,Kansas,away,canon,third_down_attempts,13,12,-1,1,kneel_accounting
401752788,2025,14,regular,Mississippi State,Ole Miss,home,canon,total_plays,74,73,-1,1,fumble_or_safety_swallows_scrimmage_type
401752788,2025,14,regular,Mississippi State,Ole Miss,home,canon,pass_attempts,31,30,-1,1,fumble_or_safety_swallows_scrimmage_type
401752788,2025,14,regular,Ole Miss,Mississippi State,away,canon,total_plays,75,76,1,1,fumble_or_safety_swallows_scrimmage_type
401752788,2025,14,regular,Ole Miss,Mississippi State,away,canon,total_yards,545,549.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401752788,2025,14,regular,Ole Miss,Mississippi State,away,canon,pass_attempts,34,35,1,1,fumble_or_safety_swallows_scrimmage_type
401752788,2025,14,regular,Ole Miss,Mississippi State,away,canon,completions,23,24,1,1,kneel_accounting
401752788,2025,14,regular,Ole Miss,Mississippi State,away,canon,net_pass_yards,359,363.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401752916,2025,14,regular,Nebraska,Iowa,home,canon,turnovers,1,0,-1,1,kneel_accounting
401752916,2025,14,regular,Nebraska,Iowa,home,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401752916,2025,14,regular,Iowa,Nebraska,away,canon,turnovers,1,0,-1,1,kneel_accounting
401752916,2025,14,regular,Iowa,Nebraska,away,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401760421,2025,14,regular,Colorado State,Air Force,home,canon,total_yards,335,337.0,2.0,2.0,sack_accounting
401760421,2025,14,regular,Colorado State,Air Force,home,canon,net_pass_yards,323,325.0,2.0,2.0,sack_accounting
401760421,2025,14,regular,Colorado State,Air Force,home,canon,third_down_attempts,8,9,1,1,no_play_penalty
401752786,2025,14,regular,Georgia,Georgia Tech,away,canon,total_plays,67,66,-1,1,sack_accounting
401752786,2025,14,regular,Georgia,Georgia Tech,away,canon,pass_attempts,21,20,-1,1,sack_accounting
401752786,2025,14,regular,Georgia,Georgia Tech,away,canon,third_down_attempts,14,13,-1,1,kneel_accounting
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,total_plays,60,59,-1,1,fumble_or_safety_swallows_scrimmage_type
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,total_yards,308,283.0,-25.0,25.0,fumble_or_safety_swallows_scrimmage_type
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,pass_attempts,25,24,-1,1,fumble_or_safety_swallows_scrimmage_type
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,completions,14,13,-1,1,no_play_penalty
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,net_pass_yards,127,102.0,-25.0,25.0,fumble_or_safety_swallows_scrimmage_type
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,turnovers,1,2,1,1,no_play_penalty
401760426,2025,14,regular,New Mexico,San Diego State,home,canon,interceptions,0,1,1,1,no_play_penalty
401760426,2025,14,regular,San Diego State,New Mexico,away,canon,total_plays,66,65,-1,1,fumble_or_safety_swallows_scrimmage_type
401760426,2025,14,regular,San Diego State,New Mexico,away,canon,pass_attempts,24,23,-1,1,fumble_or_safety_swallows_scrimmage_type
401760426,2025,14,regular,San Diego State,New Mexico,away,canon,turnovers,2,0,-2,2,no_play_penalty
401760426,2025,14,regular,San Diego State,New Mexico,away,canon,interceptions,1,0,-1,1,no_play_penalty
401760426,2025,14,regular,San Diego State,New Mexico,away,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401762442,2025,14,regular,North Texas,Temple,home,canon,total_plays,64,63,-1,1,fumble_or_safety_swallows_scrimmage_type
401762442,2025,14,regular,North Texas,Temple,home,canon,total_yards,605,608.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401762442,2025,14,regular,North Texas,Temple,home,canon,rush_attempts,40,39,-1,1,fumble_or_safety_swallows_scrimmage_type
401762442,2025,14,regular,North Texas,Temple,home,canon,rush_yards,239,242.0,3.0,3.0,fumble_or_safety_swallows_scrimmage_type
401762442,2025,14,regular,North Texas,Temple,home,canon,third_down_attempts,9,8,-1,1,kneel_accounting
401762442,2025,14,regular,Temple,North Texas,away,canon,total_plays,70,69,-1,1,fumble_or_safety_swallows_scrimmage_type
401762442,2025,14,regular,Temple,North Texas,away,canon,pass_attempts,33,32,-1,1,fumble_or_safety_swallows_scrimmage_type
401762442,2025,14,regular,Temple,North Texas,away,canon,third_down_attempts,15,14,-1,1,kneel_accounting
401760422,2025,14,regular,Utah State,Boise State,home,canon,turnovers,1,0,-1,1,kneel_accounting
401760422,2025,14,regular,Utah State,Boise State,home,canon,fumbles_lost,1,0,-1,1,kneel_accounting
401760422,2025,14,regular,Boise State,Utah State,away,canon,total_yards,512,513.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401760422,2025,14,regular,Boise State,Utah State,away,canon,rush_yards,171,172.0,1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401760422,2025,14,regular,Boise State,Utah State,away,canon,turnovers,1,2,1,1,kneel_accounting
401760422,2025,14,regular,Boise State,Utah State,away,canon,fumbles_lost,1,2,1,1,kneel_accounting
401752792,2025,14,regular,Texas,Texas A&M,home,canon,total_plays,66,67,1,1,sack_accounting
401752792,2025,14,regular,Texas,Texas A&M,home,canon,total_yards,397,404.0,7.0,7.0,sack_accounting
401752792,2025,14,regular,Texas,Texas A&M,home,canon,rush_attempts,35,36,1,1,sack_accounting
401752792,2025,14,regular,Texas,Texas A&M,home,canon,rush_yards,218,225.0,7.0,7.0,sack_accounting
401752792,2025,14,regular,Texas A&M,Texas,away,canon,total_plays,66,65,-1,1,sack_accounting
401752792,2025,14,regular,Texas A&M,Texas,away,canon,pass_attempts,32,31,-1,1,sack_accounting
401752792,2025,14,regular,Texas A&M,Texas,away,canon,turnovers,2,1,-1,1,kneel_accounting
401752792,2025,14,regular,Texas A&M,Texas,away,canon,interceptions,2,1,-1,1,kneel_accounting
401752924,2025,14,regular,Purdue,Indiana,home,canon,turnovers,2,1,-1,1,no_play_penalty
401752924,2025,14,regular,Purdue,Indiana,home,canon,fumbles_lost,1,0,-1,1,no_play_penalty
401752924,2025,14,regular,Purdue,Indiana,home,canon,third_down_attempts,19,18,-1,1,no_play_penalty
401756961,2025,14,regular,Arizona State,Arizona,home,canon,total_plays,52,51,-1,1,fumble_or_safety_swallows_scrimmage_type
401756961,2025,14,regular,Arizona State,Arizona,home,canon,pass_attempts,25,24,-1,1,fumble_or_safety_swallows_scrimmage_type
401756961,2025,14,regular,Arizona State,Arizona,home,canon,third_down_attempts,11,9,-2,2,kneel_accounting
401756961,2025,14,regular,Arizona,Arizona State,away,canon,total_plays,89,88,-1,1,fumble_or_safety_swallows_scrimmage_type
401756961,2025,14,regular,Arizona,Arizona State,away,canon,total_yards,374,373.0,-1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401756961,2025,14,regular,Arizona,Arizona State,away,canon,rush_attempts,44,43,-1,1,fumble_or_safety_swallows_scrimmage_type
401756961,2025,14,regular,Arizona,Arizona State,away,canon,rush_yards,88,87.0,-1.0,1.0,fumble_or_safety_swallows_scrimmage_type
401756965,2025,14,regular,Colorado,Kansas State,away,canon,total_plays,72,71,-1,1,sack_accounting
401756965,2025,14,regular,Colorado,Kansas State,away,canon,pass_attempts,25,24,-1,1,sack_accounting
401756965,2025,14,regular,Colorado,Kansas State,away,canon,third_down_attempts,17,16,-1,1,kneel_accounting
401762872,2025,14,regular,Central Michigan,Toledo,home,canon,total_yards,323,226.0,-97.0,97.0,fumble_or_safety_swallows_scrimmage_type
401762872,2025,14,regular,Central Michigan,Toledo,home,canon,net_pass_yards,242,145.0,-97.0,97.0,fumble_or_safety_swallows_scrimmage_type
401754611,2025,14,regular,Miami,Pittsburgh,away,canon,total_yards,416,424.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401754611,2025,14,regular,Miami,Pittsburgh,away,canon,net_pass_yards,276,284.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401754611,2025,14,regular,Miami,Pittsburgh,away,canon,third_down_conversions,5,4,-1,1,kneel_accounting
401762875,2025,14,regular,Miami (OH),Ball State,home,canon,total_plays,66,65,-1,1,fumble_or_safety_swallows_scrimmage_type
401762875,2025,14,regular,Miami (OH),Ball State,home,canon,total_yards,458,456.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401762875,2025,14,regular,Miami (OH),Ball State,home,canon,rush_attempts,42,41,-1,1,fumble_or_safety_swallows_scrimmage_type
401762875,2025,14,regular,Miami (OH),Ball State,home,canon,rush_yards,232,230.0,-2.0,2.0,fumble_or_safety_swallows_scrimmage_type
401762875,2025,14,regular,Ball State,Miami (OH),away,canon,total_yards,280,299.0,19.0,19.0,fumble_or_safety_swallows_scrimmage_type
401762875,2025,14,regular,Ball State,Miami (OH),away,canon,rush_yards,103,122.0,19.0,19.0,fumble_or_safety_swallows_scrimmage_type
