game_id,season,week,season_type,team,opponent,home_away,layer,statistic,official_value,reconstructed_value,raw_difference,absolute_difference,root_cause
401856768,2026,1,regular,Idaho,Utah,away,raw,rush_attempts,31,30,-1,1,fumble_or_safety_swallows_scrimmage_type
401856768,2026,1,regular,Idaho,Utah,away,raw,rush_yards,106,114.0,8.0,8.0,fumble_or_safety_swallows_scrimmage_type
401856768,2026,1,regular,Idaho,Utah,away,raw,turnovers,2,1,-1,1,kneel_accounting
401856768,2026,1,regular,Idaho,Utah,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401856768,2026,1,regular,Idaho,Utah,away,raw,third_down_attempts,13,12,-1,1,kneel_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,total_plays,79,76,-3,3,sack_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,total_yards,413,411.0,-2.0,2.0,sack_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,pass_attempts,31,29,-2,2,sack_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,rush_attempts,48,47,-1,1,sack_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,rush_yards,194,192.0,-2.0,2.0,sack_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,turnovers,1,0,-1,1,kneel_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,interceptions,1,0,-1,1,kneel_accounting
401858424,2026,1,regular,UAB,Illinois,away,raw,fourth_down_attempts,4,3,-1,1,kneel_accounting
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,total_plays,77,74,-3,3,fumble_or_safety_swallows_scrimmage_type
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,total_yards,453,457.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,pass_attempts,41,40,-1,1,fumble_or_safety_swallows_scrimmage_type
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,rush_attempts,36,34,-2,2,fumble_or_safety_swallows_scrimmage_type
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,rush_yards,137,141.0,4.0,4.0,fumble_or_safety_swallows_scrimmage_type
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,turnovers,2,0,-2,2,kneel_accounting
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,interceptions,1,0,-1,1,kneel_accounting
401864495,2026,1,regular,San José State,Eastern Michigan,away,raw,fumbles_lost,1,0,-1,1,kneel_accounting
401866623,2026,1,regular,Georgia State,North Carolina A&T,home,raw,total_plays,71,69,-2,2,sack_accounting
401866623,2026,1,regular,Georgia State,North Carolina A&T,home,raw,total_yards,563,550.0,-13.0,13.0,sack_accounting
401866623,2026,1,regular,Georgia State,North Carolina A&T,home,raw,rush_attempts,38,36,-2,2,sack_accounting
401866623,2026,1,regular,Georgia State,North Carolina A&T,home,raw,rush_yards,284,271.0,-13.0,13.0,sack_accounting
401866623,2026,1,regular,North Carolina A&T,Georgia State,away,raw,total_yards,209,210.0,1.0,1.0,sack_accounting
401866623,2026,1,regular,North Carolina A&T,Georgia State,away,raw,rush_yards,84,85.0,1.0,1.0,sack_accounting
401866623,2026,1,regular,North Carolina A&T,Georgia State,away,raw,third_down_attempts,14,15,1,1,kneel_accounting
401858435,2026,1,regular,Purdue,Indiana State,home,raw,total_plays,74,73,-1,1,fumble_or_safety_swallows_scrimmage_type
